time,open,high,low,close,volume
9/6/2022 11:25,390.9214033,391.4691354,390.6525166,391.1853106,705528
9/6/2022 11:30,391.1814267,391.5189293,390.2342484,390.4035475,700544
9/6/2022 11:35,390.3736712,391.9272387,390.194513,391.2898776,861328
9/6/2022 11:40,391.2898776,391.6085582,390.592764,391.0208914,585718
9/6/2022 11:45,390.9512796,392.3156305,390.8118569,391.5985994,719151
9/6/2022 11:50,391.6384345,391.99695,391.1006611,391.2500426,531045
9/6/2022 11:55,391.230125,392.0965377,391.1205786,391.8376098,721792
9/6/2022 12:00,391.8077335,392.0965377,391.6483932,391.7579396,383524
9/6/2022 12:05,391.7380221,392.0766202,391.5189293,391.6284757,315615
9/6/2022 12:10,391.6782695,392.0965377,390.4080289,390.5330114,1044577
9/6/2022 12:15,390.5330114,390.6901607,390.2342484,390.4543372,515521
9/6/2022 12:20,390.4682794,390.578523,389.527176,389.6217843,875325
9/6/2022 12:25,389.5968874,389.8358978,389.0391965,389.1598968,793812
9/6/2022 12:30,389.1587017,389.6263654,388.8101449,389.5072585,988809
9/6/2022 12:35,389.5172173,389.7761452,389.2383718,389.3480178,500282
9/6/2022 12:40,389.3678358,389.7363101,389.318042,389.4724028,296011
9/6/2022 12:45,389.4773822,390.2442072,389.0391965,390.2327546,587629
9/6/2022 12:50,390.2144305,390.294001,389.786104,390.1345612,430129
9/6/2022 12:55,390.124702,390.2641247,389.5769699,390.1146437,400677
9/6/2022 13:00,390.0848669,390.4533413,389.8657741,390.0152552,607761
9/6/2022 13:05,390.0151556,390.0749082,389.2185539,389.4456137,712156
9/6/2022 13:10,389.4475059,389.4574647,388.1429076,388.1827426,676591
9/6/2022 13:15,388.1628251,388.4913648,387.6848043,387.8838801,865498
9/6/2022 13:20,387.849124,388.2823303,387.5354228,388.1429076,956956
9/6/2022 13:25,388.1429076,388.3819179,387.9238147,388.0931137,629933
9/6/2022 13:30,388.0980931,388.2424952,387.8441446,387.9337735,338857
9/6/2022 13:35,387.9238147,388.8101449,387.8043095,388.5434491,692977
9/6/2022 13:40,388.5413578,388.7703098,388.1528663,388.6308871,410649
9/6/2022 13:45,388.6209283,388.6408459,387.8043095,388.2722719,419596
9/6/2022 13:50,388.2723715,388.6010108,387.7943507,387.8541033,657747
9/6/2022 13:55,387.8341858,388.083155,387.5354228,388.0333611,472349
9/6/2022 14:00,388.0234024,388.8698975,388.0234024,388.7703098,580965
9/6/2022 14:05,388.752384,389.3280007,388.6109696,388.9097325,868474
9/6/2022 14:10,388.9006701,389.1089079,388.6308871,388.9794439,746647
9/6/2022 14:15,389.0093202,390.0549906,388.9894027,389.8358978,971994
9/6/2022 14:20,389.8159803,390.1346608,389.6168049,389.8159803,438298
9/6/2022 14:25,389.7960627,389.9552038,389.4176296,389.7163926,371534
9/6/2022 14:30,389.7163926,389.825939,389.2831863,389.4375471,345285
9/6/2022 14:35,389.4475059,389.6267637,388.6607634,389.188578,637972
9/6/2022 14:40,389.1786192,389.6964751,388.9196913,389.3678358,334947
9/6/2022 14:45,389.3678358,389.3977121,388.8997738,389.0012536,477786
9/6/2022 14:50,388.9894027,389.2782069,388.6308871,389.2084955,464681
9/6/2022 14:55,389.2184543,389.2284131,388.3321241,388.9196913,701409
9/6/2022 15:00,388.9196913,389.3678358,388.5014231,388.8031738,517913
9/6/2022 15:05,388.8201037,389.0889903,388.2823303,388.5241291,598496
9/6/2022 15:10,388.5113819,389.6367225,388.4615881,389.6267637,947819
9/6/2022 15:15,389.6168049,389.8856916,389.3080832,389.5072585,848748
9/6/2022 15:20,389.5072585,390.1744958,389.3777946,389.4475059,758635
9/6/2022 15:25,389.4375471,389.6865163,388.8001861,389.5321554,1169542
9/6/2022 15:30,389.5470936,389.8060215,389.2582894,389.3189382,538726
9/6/2022 15:35,389.3280007,389.3280007,388.1429076,388.5611757,1097780
9/6/2022 15:40,388.5611757,388.8300624,388.4018355,388.5213407,735557
9/6/2022 15:45,388.5014231,389.6068462,388.4537206,389.5421142,843659
9/6/2022 15:50,389.5470936,389.65664,388.8101449,389.3479183,1502921
9/6/2022 15:55,389.3280007,389.3280007,388.4964438,388.720516,1228832
9/6/2022 16:00,388.720516,389.2782069,388.1030725,389.1786192,5400354
9/6/2022 16:05,389.2084955,389.2881657,388.7105572,388.889815,2187687
9/6/2022 16:10,388.889815,388.9097325,388.6010108,388.6607634,1911030
9/6/2022 16:15,388.6508046,389.1487429,388.6109696,388.7503923,386231
9/6/2022 16:20,388.7105572,389.1487429,388.6508046,388.9396088,87321
9/6/2022 16:25,388.9396088,389.1487429,388.889815,388.889815,79821
9/6/2022 16:30,388.7902274,388.7902274,388.591052,388.7005985,249454
9/6/2022 16:35,388.6508046,389.1487429,388.551217,388.6209283,438650
9/6/2022 16:40,388.6508046,388.7005985,388.6508046,388.6806809,5037
9/6/2022 16:45,388.6607634,388.8698975,388.6607634,388.8698975,6322
9/6/2022 16:50,388.8698975,388.8798562,388.7902274,388.8698975,14946
9/6/2022 16:55,388.9296501,388.9595264,388.7902274,388.8201037,18714
9/6/2022 17:00,388.8599387,388.9894027,388.8201037,388.9694851,26918
9/6/2022 17:05,388.9495676,389.0491553,388.889815,389.019279,11016
9/6/2022 17:10,388.9296501,388.9396088,388.84998,388.9396088,4080
9/6/2022 17:15,388.9396088,388.9396088,388.8400212,388.8400212,3490
9/6/2022 17:20,388.8798562,388.8997738,388.8101449,388.8997738,6624
9/6/2022 17:25,388.8997738,388.9396088,388.7404335,388.7902274,13214
9/6/2022 17:30,388.7902274,388.9097325,388.7902274,388.8400212,5953
9/6/2022 17:35,388.8400212,388.8400212,388.8400212,388.8400212,650
9/6/2022 17:40,388.8400212,388.8400212,388.8201037,388.8201037,8996
9/6/2022 17:45,388.84998,388.84998,388.8201037,388.8201037,1683
9/6/2022 17:50,388.8201037,388.8201037,388.7802686,388.7802686,14346
9/6/2022 17:55,388.7802686,388.7902274,388.7802686,388.7803682,3624
9/6/2022 18:00,388.7902274,389.1487429,388.7902274,389.1487429,454471
9/6/2022 18:05,388.8300624,388.9396088,388.7304748,388.9396088,20169
9/6/2022 18:10,388.9794439,388.9894027,388.9097325,388.9894027,30592
9/6/2022 18:15,389.019279,389.2284131,389.019279,389.1786192,32675
9/6/2022 18:20,389.1387842,389.1686605,388.9993614,389.1686605,4491
9/6/2022 18:25,389.1188666,389.188578,389.0889903,389.0889903,9340
9/6/2022 18:30,389.0889903,389.1188666,389.0889903,389.0889903,7781
9/6/2022 18:35,389.1487429,389.188578,389.1387842,389.1387842,2185
9/6/2022 18:40,389.0690728,389.0889903,388.9894027,388.9894027,1720
9/6/2022 18:45,388.9993614,389.0491553,388.9993614,389.0491553,983
9/6/2022 18:50,389.059114,389.059114,389.059114,389.059114,194
9/6/2022 18:55,389.1288254,389.1487429,389.019279,389.059114,5504
9/6/2022 19:00,389.0889903,389.1387842,389.0889903,389.1188666,2040
9/6/2022 19:05,389.0889903,389.1487429,388.9894027,388.9894027,6641
9/6/2022 19:10,388.9396088,388.9396088,388.6010108,388.720516,3355
9/6/2022 19:15,388.7105572,388.7105572,388.6209283,388.6209283,3562
9/6/2022 19:20,388.720516,388.8101449,388.720516,388.7503923,1026
9/6/2022 19:25,388.7902274,388.8599387,388.7802686,388.84998,1516
9/6/2022 19:30,388.9196913,388.9196913,388.8101449,388.8300624,4209
9/6/2022 19:35,388.8101449,388.9396088,388.7802686,388.7802686,1620
9/6/2022 19:40,388.889815,388.9595264,388.889815,388.9097325,2165
9/6/2022 19:45,388.889815,388.9993614,388.889815,388.9993614,2366
9/6/2022 19:50,388.9495676,388.9894027,388.8201037,388.8300624,3876
9/6/2022 19:55,388.7902274,388.8201037,388.6906397,388.7005985,5535
9/6/2022 20:00,388.6806809,388.8101449,388.6308871,388.7503923,12774
9/7/2022 4:05,389.3977121,389.8856916,389.3280007,389.8856916,14024
9/7/2022 4:10,389.8956504,390.3437949,389.8856916,389.9056092,12123
9/7/2022 4:15,389.9454442,389.955403,389.6466812,389.65664,7857
9/7/2022 4:20,389.7562277,389.7562277,389.4275884,389.5968874,7500
9/7/2022 4:25,389.5570523,389.5570523,389.4176296,389.4176296,1099
9/7/2022 4:30,389.4674234,389.5769699,389.4674234,389.5769699,435
9/7/2022 4:35,389.5172173,389.6267637,389.5072585,389.6267637,1101
9/7/2022 4:40,389.6068462,389.6068462,389.4972997,389.4972997,3402
9/7/2022 4:45,389.2881657,389.5172173,389.2682481,389.5172173,3607
9/7/2022 4:50,389.5869286,389.6865163,389.5769699,389.6865163,2643
9/7/2022 4:55,389.6466812,390.0450319,389.5869286,389.9852793,3911
9/7/2022 5:00,389.9454442,390.0649494,389.9454442,390.0151556,870
9/7/2022 5:05,390.0051968,390.0350731,389.4773822,389.4773822,4429
9/7/2022 5:10,389.4176296,389.5371348,389.3977121,389.3977121,374
9/7/2022 5:15,389.4972997,389.4972997,389.4972997,389.4972997,111
9/7/2022 5:20,389.5670111,389.6865163,389.5670111,389.6865163,1340
9/7/2022 5:25,389.786104,389.786104,389.4674234,389.527176,5998
9/7/2022 5:30,389.5869286,389.5968874,389.487341,389.5968874,961
9/7/2022 5:35,389.5869286,389.5869286,389.4773822,389.5869286,1593
9/7/2022 5:40,389.6367225,389.7562277,389.3877533,389.3877533,1921
9/7/2022 5:45,389.3877533,389.6466812,389.3877533,389.6466812,6105
9/7/2022 5:50,389.7163926,389.9056092,389.6367225,389.8358978,16180
9/7/2022 5:55,389.8060215,389.825939,389.7462689,389.7462689,80680
9/7/2022 6:00,389.8358978,389.8956504,389.8358978,389.8956504,24220
9/7/2022 6:05,389.9852793,390.0350731,389.7462689,389.7462689,23402
9/7/2022 6:10,389.6865163,389.9056092,389.6865163,389.8358978,1069
9/7/2022 6:15,389.6068462,389.6765575,389.5869286,389.6765575,2804
9/7/2022 6:20,389.5968874,389.5968874,389.3678358,389.3678358,2883
9/7/2022 6:25,389.5869286,389.8358978,389.5869286,389.8358978,682
9/7/2022 6:30,389.7960627,389.8856916,389.7960627,389.8458566,5583
9/7/2022 6:35,389.8060215,389.8060215,389.7064338,389.786104,1518
9/7/2022 6:40,389.65664,389.9852793,389.6466812,389.9852793,1421
9/7/2022 6:45,389.786104,389.786104,389.7163926,389.7263514,1447
9/7/2022 6:50,389.825939,389.825939,389.4176296,389.5570523,5311
9/7/2022 6:55,389.6267637,389.786104,389.6267637,389.786104,800
9/7/2022 7:00,389.7163926,389.7163926,389.7163926,389.7163926,170
9/7/2022 7:05,389.6865163,389.6865163,389.5769699,389.6466812,12994
9/7/2022 7:10,389.5570523,389.786104,389.527176,389.527176,11244
9/7/2022 7:15,389.4972997,389.7263514,389.4972997,389.7263514,7125
9/7/2022 7:20,389.7263514,389.7761452,389.5869286,389.7263514,22322
9/7/2022 7:25,389.65664,389.8757329,389.65664,389.8757329,18558
9/7/2022 7:30,389.8956504,389.9155679,389.8358978,389.8558153,10656
9/7/2022 7:35,389.8558153,389.8558153,389.5869286,389.6865163,12000
9/7/2022 7:40,389.6765575,389.7960627,388.4615881,388.4615881,67042
9/7/2022 7:45,388.4715468,389.0391965,388.3221653,389.0391965,78220
9/7/2022 7:50,388.9993614,388.9993614,388.6707222,388.8101449,33414
9/7/2022 7:55,388.7902274,388.9694851,388.591052,388.9694851,21889
9/7/2022 8:00,388.9993614,389.0889903,388.8001861,388.8300624,60778
9/7/2022 8:05,389.6765575,389.8956504,387.3960001,388.9694851,116345
9/7/2022 8:10,388.9196913,388.9196913,387.9437322,388.3122066,80232
9/7/2022 8:15,388.3022478,388.3221653,387.824227,387.9835673,107496
9/7/2022 8:20,388.0034848,388.252454,387.9138559,388.0433199,15520
9/7/2022 8:25,388.1130313,388.3022478,387.8839796,387.9736085,12898
9/7/2022 8:30,388.083155,388.1130313,387.824227,387.9238147,12161
9/7/2022 8:35,387.9337735,388.3122066,387.8740209,388.2922891,70038
9/7/2022 8:40,388.2624128,388.720516,388.1927014,388.720516,26047
9/7/2022 8:45,388.8001861,388.8101449,388.6010108,388.6906397,24257
9/7/2022 8:50,388.6109696,388.6109696,388.3022478,388.3122066,20519
9/7/2022 8:55,388.4117942,388.4516293,387.9038972,387.9138559,33783
9/7/2022 9:00,387.9636498,388.5113819,387.953691,388.5113819,16916
9/7/2022 9:05,388.4516293,388.591052,388.3918767,388.4914644,38044
9/7/2022 9:10,388.4914644,388.7802686,388.4914644,388.6109696,22506
9/7/2022 9:15,388.6109696,388.7703098,388.2424952,388.5412582,30861
9/7/2022 9:20,388.5810933,388.9894027,388.5711345,388.9396088,64149
9/7/2022 9:25,388.9296501,389.0889903,388.8599387,388.9196913,36654
9/7/2022 9:30,388.8997738,388.9296501,388.6806809,388.8001861,57215
9/7/2022 9:35,388.8201037,389.527176,388.591052,389.527176,1412572
9/7/2022 9:40,389.4972997,390.7421455,389.3379595,390.533111,1735774
9/7/2022 9:45,390.5516343,391.0489751,390.3437949,390.7819806,996106
9/7/2022 9:50,390.7969187,391.1305374,390.6624754,390.8515923,684141
9/7/2022 9:55,390.8218156,390.9512796,389.8972438,390.2740835,860951
9/7/2022 10:00,390.3039598,390.8317744,389.9354855,390.1147432,658785
9/7/2022 10:05,390.1147432,390.6823929,389.3130626,390.5230527,977258
9/7/2022 10:10,390.5230527,390.7122692,389.7960627,390.1609519,641628
9/7/2022 10:15,390.1645371,390.4533413,389.4375471,389.5072585,626223
9/7/2022 10:20,389.4972997,390.2043721,389.188578,390.0848669,670001
9/7/2022 10:25,390.0947261,390.3935887,389.8060215,390.0145581,750799
9/7/2022 10:30,389.995238,390.8317744,389.6964751,390.7521043,801295
9/7/2022 10:35,390.762063,391.7678984,390.762063,391.1006611,1160310
9/7/2022 10:40,391.1703724,391.4492179,390.7819806,391.0110322,569266
9/7/2022 10:45,391.0309497,391.359589,390.5230527,390.9114445,689215
9/7/2022 10:50,390.9214033,391.0508673,390.6226403,390.8117573,422371
9/7/2022 10:55,390.8117573,391.5587643,390.722228,391.2649807,699567
9/7/2022 11:00,391.2998364,391.5587643,391.1305374,391.1703724,583801
9/7/2022 11:05,391.1604137,391.827651,390.7321867,391.7081458,615004
9/7/2022 11:10,391.6782695,392.2160429,391.4990117,391.99695,624379
9/7/2022 11:15,392.0069088,392.8733214,391.99695,392.5546409,961136
9/7/2022 11:20,392.5546409,392.72394,392.2359604,392.4152182,661993
9/7/2022 11:25,392.425177,392.7438575,392.295713,392.6044348,547718
9/7/2022 11:30,392.6044348,392.7538163,392.2110635,392.2708161,574884
9/7/2022 11:35,392.2757955,392.7040224,391.8973624,392.0965377,714483
9/7/2022 11:40,392.0766202,392.5546409,392.0766202,392.3056718,356530
9/7/2022 11:45,392.3254897,392.4849296,391.8077335,391.9732482,421400
9/7/2022 11:50,391.9272387,392.5451801,391.9272387,392.425177,412244
9/7/2022 11:55,392.4152182,392.72394,392.3255893,392.6741461,417255
9/7/2022 12:00,392.667175,392.8334864,388.9908965,392.3455068,832419
9/7/2022 12:05,392.3654244,392.6585109,392.3156305,392.3953007,296162
9/7/2022 12:10,392.4052594,392.594476,391.9371974,392.5645997,486974
9/7/2022 12:15,392.5447818,392.5845172,392.0467439,392.1861666,201965
9/7/2022 12:20,392.1762078,392.2459192,391.698187,391.7579396,534255
9/7/2022 12:25,391.7778572,391.8674861,391.230125,391.4492179,576565
9/7/2022 12:30,391.4492179,391.9471562,391.3298123,391.8674861,461855
9/7/2022 12:35,391.8674861,391.9671733,391.4691354,391.9670737,542383
9/7/2022 12:40,391.9720531,392.6143935,391.7479809,392.6044348,420193
9/7/2022 12:45,392.594476,393.5206412,392.4591364,393.2417958,1371454
9/7/2022 12:50,393.231837,393.4310123,393.0354502,393.1837362,381431
9/7/2022 12:55,393.192002,393.3015484,392.9032973,392.9795815,436902
9/7/2022 13:00,392.9480122,393.1322494,392.6564195,393.0924143,464808
9/7/2022 13:05,393.062538,393.7696104,392.9828679,393.5903526,605580
9/7/2022 13:10,393.5903526,393.7596516,393.3712597,393.5007237,654999
9/7/2022 13:15,393.5306,393.6401464,393.2617133,393.4907649,319472
9/7/2022 13:20,393.5106825,393.660064,393.1133277,393.2119195,345201
9/7/2022 13:25,393.2417958,393.660064,393.1222906,393.288602,342443
9/7/2022 13:30,393.2766515,393.3115072,392.9231153,393.0376411,317087
9/7/2022 13:35,393.062538,393.5903526,392.9878473,393.5703355,312591
9/7/2022 13:40,393.5405588,394.0384971,393.423842,393.894095,851126
9/7/2022 13:45,393.8791568,394.6459818,393.8791568,394.5862292,518197
9/7/2022 13:50,394.5762704,394.7754458,394.2947361,394.7255523,959386
9/7/2022 13:55,394.7256519,394.9447448,394.6161055,394.9248273,567196
9/7/2022 14:00,394.934786,394.9447448,394.6161055,394.8152808,659546
9/7/2022 14:05,394.8152808,395.9107451,394.6957756,395.8908276,1496316
9/7/2022 14:10,395.8908276,395.9207039,395.1787758,395.2628278,970917
9/7/2022 14:15,395.2534665,395.4426831,395.0742087,395.3530542,463969
9/7/2022 14:20,395.3430954,395.4924769,394.6162051,394.6658993,911420
9/7/2022 14:25,394.6708787,394.8551159,394.5364354,394.8003427,786862
9/7/2022 14:30,394.7983509,395.5621883,394.765487,395.5123945,980719
9/7/2022 14:35,395.532312,395.831075,395.2435078,395.777198,1262082
9/7/2022 14:40,395.7812811,395.9665142,395.5920646,395.6916522,557472
9/7/2022 14:45,395.6917518,396.0700854,395.6717347,395.8011987,577104
9/7/2022 14:50,395.7912399,395.9804565,395.701611,395.9555595,462553
9/7/2022 14:55,395.9555595,396.1796318,395.562985,396.0234783,850880
9/7/2022 15:00,396.0143163,396.2492436,395.8626443,396.1397967,472541
9/7/2022 15:05,396.1597142,396.2593019,395.87091,396.1298379,564901
9/7/2022 15:10,396.1397967,396.5082711,395.9306626,396.4883535,681538
9/7/2022 15:15,396.4933329,396.5281886,396.1597142,396.3987246,662292
9/7/2022 15:20,396.4000193,396.7273639,396.0402091,396.1531415,843436
9/7/2022 15:25,396.169673,396.468436,395.9804565,396.3788071,1066250
9/7/2022 15:30,396.3987246,396.9464568,396.3489308,396.8868038,1048895
9/7/2022 15:35,396.8867042,396.8966629,396.3688483,396.6277763,829693
9/7/2022 15:40,396.6277763,396.7472814,396.1407926,396.3190545,705504
9/7/2022 15:45,396.3190545,396.4186422,395.9505802,396.3290133,1054934
9/7/2022 15:50,396.3290133,396.9165805,396.2294256,396.767199,1766698
9/7/2022 15:55,396.8369103,396.8369103,396.1148998,396.4584772,2580973
9/7/2022 16:00,396.4485185,396.4485185,395.7912399,396.1298379,4437255
9/7/2022 16:05,396.1298379,396.1497555,395.6816935,395.8609513,1305193
9/7/2022 16:10,395.8509925,396.1397967,395.6916522,395.9107451,2426192
9/7/2022 16:15,395.8808688,395.9207039,395.7215285,395.7514048,74796
9/7/2022 16:20,395.831075,396.0900029,395.831075,396.0103328,135396
9/7/2022 16:25,396.0601266,396.2493431,396.0402091,396.1397967,361374
9/7/2022 16:30,396.1099204,396.2493431,396.1099204,396.1497555,61038
9/7/2022 16:35,396.169673,396.1995493,396.0700854,396.0999616,42317
9/7/2022 16:40,396.1397967,396.1597142,396.1198792,396.1497555,885293
9/7/2022 16:45,396.1597142,396.169673,396.0900029,396.1298379,76844
9/7/2022 16:50,396.1099204,396.1497555,396.0999616,396.1198792,28173
9/7/2022 16:55,396.1597142,396.1597142,396.1099204,396.1099204,79080
9/7/2022 17:00,396.0601266,396.0700854,395.9207039,395.9207039,26369
9/7/2022 17:05,395.9207039,396.0103328,395.87091,396.0103328,8751
9/7/2022 17:10,396.0402091,396.1099204,396.000374,396.1099204,15437
9/7/2022 17:15,396.1099204,396.1397967,396.1099204,396.1397967,4845
9/7/2022 17:20,396.1397967,396.1597142,396.1397967,396.1597142,10537
9/7/2022 17:25,396.1597142,396.1895905,396.1198792,396.1298379,3255
9/7/2022 17:30,396.1397967,396.2095081,396.1397967,396.2095081,5453
9/7/2022 17:35,396.160013,396.160013,396.1298379,396.1298379,806
9/7/2022 17:40,396.1298379,396.1298379,396.0800441,396.0800441,3169
9/7/2022 17:45,396.0989658,396.1895905,396.0989658,396.1397967,624
9/7/2022 17:50,396.1397967,396.1397967,396.0900029,396.1298379,4509
9/7/2022 17:55,396.1298379,396.1895905,396.1198792,396.1198792,3102
9/7/2022 18:00,396.1597142,396.2095081,396.1099204,396.1597142,9368
9/7/2022 18:05,396.1597142,396.5082711,396.1597142,396.4385597,28682
9/7/2022 18:10,396.4485185,396.5481061,396.4485185,396.5281886,7304
9/7/2022 18:15,396.5381474,396.5680237,396.4584772,396.468436,3199
9/7/2022 18:20,396.468436,396.468436,396.3688483,396.3688483,4176
9/7/2022 18:25,396.4086834,396.4186422,396.4086834,396.4186422,638
9/7/2022 18:30,396.4186422,396.4186422,396.3588896,396.3588896,2207
9/7/2022 18:35,396.3588896,396.3588896,396.3190545,396.3190545,1421
9/7/2022 18:40,396.299137,396.299137,396.1397967,396.1497555,8757
9/7/2022 18:45,396.1497555,396.1796318,396.1497555,396.169673,3184
9/7/2022 18:50,396.0999616,396.0999616,396.0202915,396.0601266,3457
9/7/2022 18:55,396.0800441,396.0800441,396.0790482,396.0790482,699
9/7/2022 19:00,396.1597142,396.2393844,396.1597142,396.2393844,649
9/7/2022 19:05,396.2194668,396.2194668,396.1198792,396.169673,1213
