time,open,high,low,close,volume
9/22/2022 19:20,143.14,143.14,143.1,143.1,369
9/22/2022 19:30,143.05,143.13,143.05,143.13,551
9/22/2022 19:35,143.15,143.15,143.15,143.15,747
9/22/2022 19:40,143.42,143.45,143.17,143.17,1169
9/22/2022 19:45,143.17,143.21,143.17,143.21,802
9/22/2022 19:50,143.3,143.3,143.3,143.3,617
9/22/2022 19:55,143.3,143.49,143.3,143.42,1019
9/22/2022 20:00,143.5,143.64,143.5,143.57,1421
9/23/2022 4:10,142.78,142.78,142.78,142.78,524
9/23/2022 4:15,142.74,142.74,142.59,142.59,761
9/23/2022 4:20,142.57,142.57,142.57,142.57,201
9/23/2022 4:30,142.48,142.48,142.25,142.27,1433
9/23/2022 4:40,142.28,142.28,142.25,142.25,919
9/23/2022 4:50,142.23,142.23,142.21,142.21,1222
9/23/2022 4:55,142.25,142.25,142.25,142.25,100
9/23/2022 5:00,142.01,142.05,142.01,142.05,684
9/23/2022 5:05,142.02,142.03,141.96,141.96,1392
9/23/2022 5:10,141.95,141.95,141.76,141.76,2335
9/23/2022 5:20,141.66,141.66,141.62,141.62,504
9/23/2022 5:25,141.75,141.76,141.75,141.76,267
9/23/2022 5:30,141.76,141.85,141.76,141.85,1004
9/23/2022 5:35,141.61,141.61,141.53,141.6,2967
9/23/2022 5:40,141.35,141.35,141.35,141.35,1140
9/23/2022 5:50,141.5,141.5,141.5,141.5,1770
9/23/2022 5:55,141.5,141.57,141.49,141.57,1955
9/23/2022 6:00,141.4,141.4,141.4,141.4,329
9/23/2022 6:20,141.64,141.64,141.64,141.64,262
9/23/2022 6:25,141.5,141.5,141.23,141.23,2782
9/23/2022 6:30,141.24,141.5,141.21,141.5,735
9/23/2022 6:35,141.23,141.23,141.1,141.15,1982
9/23/2022 6:40,141.25,141.25,141.16,141.25,810
9/23/2022 6:45,141.25,141.25,141.1,141.1,1376
9/23/2022 6:50,141.1,141.1,141.1,141.1,2473
9/23/2022 6:55,141.05,141.05,140.75,140.75,4755
9/23/2022 7:00,140.72,140.85,140.7,140.85,3147
9/23/2022 7:05,140.88,141.27,140.88,140.9,14273
9/23/2022 7:10,141,141.36,141,141.13,4901
9/23/2022 7:15,141.01,141.01,140.8,140.8,6485
9/23/2022 7:20,140.95,140.99,140.75,140.8,5658
9/23/2022 7:25,140.8,140.9,140.75,140.9,6019
9/23/2022 7:30,140.9,141.01,140.9,141,2811
9/23/2022 7:35,140.96,141.07,140.87,141.07,12902
9/23/2022 7:40,141.09,141.15,140.95,141.15,6201
9/23/2022 7:45,141,141,140.83,140.85,6946
9/23/2022 7:50,140.8,140.91,140.76,140.85,3514
9/23/2022 7:55,140.85,141.21,140.85,141.18,6626
9/23/2022 8:00,141.25,141.25,141.01,141.05,1141
9/23/2022 8:05,141.1,142.14,140.75,141.2,48034
9/23/2022 8:10,141.0501,141.4,141.05,141.09,4819
9/23/2022 8:15,141.2,141.33,141.05,141.2,4285
9/23/2022 8:20,141.2,141.4,141.1001,141.1832,8815
9/23/2022 8:25,141.35,141.5,141.21,141.5,8534
9/23/2022 8:30,141.3005,141.47,141.1102,141.1745,13167
9/23/2022 8:35,141.1514,141.2,140.9,140.92,8128
9/23/2022 8:40,141.2,141.2,140.77,140.95,16583
9/23/2022 8:45,140.95,141.12,140.7877,141.12,14617
9/23/2022 8:50,141.12,141.1755,140.82,140.82,11152
9/23/2022 8:55,140.76,140.9,140.75,140.9,8774
9/23/2022 9:00,140.97,141.15,140.9,141.03,6945
9/23/2022 9:05,141,141.94,140.9,141.89,21057
9/23/2022 9:10,141.8,141.91,141.4093,141.9,14882
9/23/2022 9:15,141.91,142.19,141.48,142.02,21817
9/23/2022 9:20,142.02,142.02,141.5,141.99,12584
9/23/2022 9:25,142,142.1,141.82,141.82,7769
9/23/2022 9:30,141.43,141.6,140.94,141.52,39055
9/23/2022 9:35,141.42,142.62,141.14,142.36,1004323
9/23/2022 9:40,142.415,142.47,141.18,141.45,447096
9/23/2022 9:45,141.455,141.85,141.05,141.45,540762
9/23/2022 9:50,141.41,141.66,140.61,140.63,528592
9/23/2022 9:55,140.63,140.71,140.16,140.31,591257
9/23/2022 10:00,140.3,140.43,139.6,139.671,745641
9/23/2022 10:05,139.67,139.86,139.23,139.7325,625007
9/23/2022 10:10,139.8,140.04,139.48,139.9,365047
9/23/2022 10:15,139.9,140.21,139.48,139.71,488817
9/23/2022 10:20,139.69,140.56,139.67,140.435,418988
9/23/2022 10:25,140.45,141.48,140.2,140.33,445370
9/23/2022 10:30,140.329,140.9,140.2,140.88,700602
9/23/2022 10:35,140.86,141,140.47,140.5305,385567
9/23/2022 10:40,140.56,140.65,140.11,140.21,341202
9/23/2022 10:45,140.21,140.465,140.1361,140.2081,334647
9/23/2022 10:50,140.22,140.55,140.02,140.24,428517
9/23/2022 10:55,140.24,140.68,139.88,140.535,413171
9/23/2022 11:00,140.535,140.9,140.24,140.28,306074
9/23/2022 11:05,140.29,140.57,139.94,140.555,380651
9/23/2022 11:10,140.58,141.41,140.5513,141.25,432759
9/23/2022 11:15,141.23,141.4,140.75,140.84,321143
9/23/2022 11:20,140.84,141.3,140.8022,141.2182,239964
9/23/2022 11:25,141.19,141.75,141.045,141.59,337356
9/23/2022 11:30,141.59,141.73,140.97,141.035,352275
9/23/2022 11:35,141.05,141.435,141.028,141.3425,223262
9/23/2022 11:40,141.35,141.529,141.2,141.279,197807
9/23/2022 11:45,141.27,141.275,140.68,140.74,286558
9/23/2022 11:50,140.74,140.8,140.34,140.62,305501
9/23/2022 11:55,140.605,140.78,140.4601,140.4943,185959
9/23/2022 12:00,140.45,140.6,140.33,140.44,164172
9/23/2022 12:05,140.42,140.46,139.98,140.1896,278634
9/23/2022 12:10,140.17,140.23,139.66,139.9201,304755
9/23/2022 12:15,139.9301,139.96,139.66,139.775,223383
9/23/2022 12:20,139.79,139.91,139.6135,139.83,195450
9/23/2022 12:25,139.84,139.91,139.64,139.77,217257
9/23/2022 12:30,139.76,139.87,139.45,139.4626,258548
9/23/2022 12:35,139.46,139.575,139.275,139.49,247465
9/23/2022 12:40,139.48,139.935,139.48,139.83,259676
9/23/2022 12:45,139.84,139.926,139.67,139.82,279788
9/23/2022 12:50,139.77,140.04,139.76,139.87,270160
9/23/2022 12:55,139.8615,140.405,139.8615,140.39,429982
9/23/2022 13:00,140.395,140.58,140.19,140.48,270481
9/23/2022 13:05,140.49,140.68,140.3216,140.47,296959
9/23/2022 13:10,140.4531,140.5,139.95,140.08,281708
9/23/2022 13:15,140.07,140.37,140.02,140.12,196472
9/23/2022 13:20,140.1098,140.37,139.98,140.31,199907
9/23/2022 13:25,140.3,140.321,139.9,139.93,172327
9/23/2022 13:30,139.92,139.92,139.56,139.62,246079
9/23/2022 13:35,139.59,139.88,139.57,139.75,210281
9/23/2022 13:40,139.75,139.93,139.69,139.7478,175915
9/23/2022 13:45,139.741,139.88,139.6782,139.855,167326
9/23/2022 13:50,139.855,140.1,139.78,140,184246
9/23/2022 13:55,139.9951,140.06,139.84,140.06,179210
9/23/2022 14:00,140.05,140.228,139.97,140.03,255458
9/23/2022 14:05,140.02,140.41,139.73,140.38,290290
9/23/2022 14:10,140.35,140.66,139.96,139.99,298721
9/23/2022 14:15,139.995,140.129,139.58,139.72,318905
9/23/2022 14:20,139.7,139.72,139.31,139.335,294069
9/23/2022 14:25,139.3111,139.74,139.26,139.625,257442
9/23/2022 14:30,139.625,139.875,139.59,139.87,266880
9/23/2022 14:35,139.8649,139.87,139.38,139.6,322552
9/23/2022 14:40,139.59,139.61,139.26,139.36,256623
9/23/2022 14:45,139.37,139.765,139.29,139.68,318531
9/23/2022 14:50,139.69,139.69,139.2714,139.33,1861971
9/23/2022 14:55,139.32,139.43,139.07,139.11,410951
9/23/2022 15:00,139.09,139.09,138.89,139,350705
9/23/2022 15:05,138.99,139.44,138.99,139.26,375506
9/23/2022 15:10,139.27,139.79,139.04,139.47,340220
9/23/2022 15:15,139.47,139.59,139.08,139.37,306336
9/23/2022 15:20,139.38,139.8,139.37,139.58,323498
9/23/2022 15:25,139.575,139.75,139.33,139.65,323072
9/23/2022 15:30,139.67,139.74,139.435,139.64,333712
9/23/2022 15:35,139.641,140.38,139.61,140.14,551367
9/23/2022 15:40,140.15,140.37,139.825,140.36,334060
9/23/2022 15:45,140.375,140.67,140.1,140.59,568955
9/23/2022 15:50,140.59,140.7,140.05,140.14,485858
9/23/2022 15:55,140.13,140.34,139.8,140.17,566347
9/23/2022 16:00,140.155,140.47,139.95,140.42,1093712
9/23/2022 16:05,140.41,140.58,140.3,140.55,184656
9/23/2022 16:10,140.42,140.45,140.03,140.2,17569
9/23/2022 16:15,140.24,140.41,140.17,140.18,65023
9/23/2022 16:20,140.17,140.29,140.15,140.28,12320
9/23/2022 16:25,140.24,140.4,140.2,140.25,16015
9/23/2022 16:30,140.21,140.31,140.18,140.23,12909
9/23/2022 16:35,140.23,140.23,140.11,140.11,7204
9/23/2022 16:40,140.15,140.21,140.15,140.18,8480
9/23/2022 16:45,140.19,140.31,140.05,140.05,12059
9/23/2022 16:50,140.04,140.41,140,140.17,104572
9/23/2022 16:55,140.1,140.21,140.1,140.19,7564
9/23/2022 17:00,140.09,140.15,140.02,140.02,7113
9/23/2022 17:10,140.2,140.29,140.2,140.28,9089
9/23/2022 17:15,140.2,140.2,140.17,140.17,1043
9/23/2022 17:20,140.27,140.27,140.27,140.27,172
9/23/2022 17:25,140.1825,140.1825,140.1825,140.1825,179
9/23/2022 17:30,140.24,140.24,140.24,140.24,1442
9/23/2022 17:35,140.2,140.27,140.2,140.27,1706
9/23/2022 17:45,140.25,140.28,140.22,140.22,482
9/23/2022 17:50,140.2201,140.23,140.2201,140.23,504
9/23/2022 17:55,140.2716,140.28,140.22,140.22,836
9/23/2022 18:05,140.2,140.2,140.2,140.2,108
9/23/2022 18:10,140.22,140.22,140.22,140.22,1274
9/23/2022 18:15,140.18,140.18,140.17,140.17,1579
9/23/2022 18:20,140.21,140.25,140.21,140.21,4559
9/23/2022 18:25,140.28,140.28,140.17,140.17,3580
9/23/2022 18:30,140.08,140.28,140.08,140.28,834
9/23/2022 18:35,140.14,140.28,140.14,140.28,1232
9/23/2022 18:40,140.24,140.24,140.24,140.24,220
9/23/2022 18:50,140.17,140.24,140.17,140.24,3635
9/23/2022 18:55,140.21,140.21,140.18,140.18,577
9/23/2022 19:05,140.29,140.29,140.29,140.29,301
9/23/2022 19:15,140.23,140.35,140.23,140.35,539
9/23/2022 19:20,140.34,140.34,140.34,140.34,152
9/23/2022 19:25,140.25,140.26,140.24,140.25,2403
9/23/2022 19:30,140.34,140.34,140.34,140.34,380
9/23/2022 19:35,140.24,140.26,140.24,140.26,501
9/23/2022 19:45,140.33,140.33,140.3,140.33,1502
9/23/2022 19:50,140.27,140.3,140.27,140.28,1508
9/23/2022 19:55,140.3,140.33,140.28,140.33,10968
9/23/2022 20:00,140.35,140.38,140.32,140.35,7852
9/26/2022 4:05,140.34,140.34,140.1,140.25,2865
9/26/2022 4:10,140.15,140.41,140.15,140.22,7449
9/26/2022 4:15,140.24,140.6,140.23,140.49,1806
9/26/2022 4:20,140.47,140.48,140.15,140.22,2842
9/26/2022 4:25,140.42,140.96,140.42,140.95,4218
9/26/2022 4:30,141.12,141.12,140.67,140.67,3817
9/26/2022 4:35,141.04,141.04,140.98,140.98,762
9/26/2022 4:40,140.63,140.63,140.55,140.55,238
9/26/2022 4:45,140.5,140.5,140.5,140.5,549
9/26/2022 4:50,140.68,140.8,140.5,140.5,2546
9/26/2022 4:55,140.78,140.8,140.78,140.8,490
9/26/2022 5:00,140.68,140.77,140.68,140.76,1932
9/26/2022 5:05,140.77,140.8,140.77,140.8,1031
9/26/2022 5:10,140.5,140.5,140.5,140.5,377
9/26/2022 5:15,140.4,140.4,140.22,140.22,1726
9/26/2022 5:20,140.22,140.23,140.22,140.23,417
9/26/2022 5:25,140.24,140.24,140.01,140.06,3684
9/26/2022 5:30,140.01,140.1,139.8,139.8,2032
9/26/2022 5:35,139.74,139.99,139.31,139.51,2744
9/26/2022 5:40,139.42,139.52,139.42,139.52,840
9/26/2022 5:45,139.37,139.37,139.14,139.32,2309
9/26/2022 5:50,139.32,139.32,139.23,139.23,494
9/26/2022 5:55,139.68,139.68,139.68,139.68,443
9/26/2022 6:05,139.34,139.34,139.32,139.32,656
9/26/2022 6:15,139.32,139.49,139.26,139.49,1851
9/26/2022 6:20,139.37,139.37,139.37,139.37,249
9/26/2022 6:25,139.77,140,139.77,140,1035
9/26/2022 6:30,139.69,139.69,139.69,139.69,210
9/26/2022 6:35,139.97,139.98,139.97,139.98,485
9/26/2022 7:05,139.65,139.7,139.4,139.69,4894
9/26/2022 7:10,139.54,139.54,139.4,139.4,2031
9/26/2022 7:15,139.3,139.41,139.3,139.35,6737
9/26/2022 7:20,139.35,139.5,139.35,139.49,4035
9/26/2022 7:25,139.41,139.42,139.18,139.4,6778
9/26/2022 7:30,139.4,139.45,139.4,139.45,762
9/26/2022 7:35,139.7,139.7,139.7,139.7,184
9/26/2022 7:40,139.72,139.72,139.71,139.72,1352
9/26/2022 7:45,139.7,139.7,139.51,139.55,3794
9/26/2022 7:50,139.49,139.5,139.49,139.5,503
9/26/2022 7:55,139.41,139.49,139.41,139.49,977
9/26/2022 8:00,139.55,139.59,139.5,139.5,1341
9/26/2022 8:05,139.52,139.85,139.2,139.36,38113
9/26/2022 8:10,139.2,139.49,139.2,139.49,5274
9/26/2022 8:15,139.22,139.29,139.09,139.1,4990
9/26/2022 8:20,139.12,139.2838,138.99,139.1,19054
9/26/2022 8:25,139.15,139.64,139.15,139.64,6585
9/26/2022 8:30,139.7,139.88,139.53,139.75,5765
9/26/2022 8:35,139.55,139.7,139.1397,139.1397,8286
9/26/2022 8:40,139.66,139.78,139.47,139.78,7256
9/26/2022 8:45,139.83,139.97,139.7,139.79,4153
9/26/2022 8:50,139.8,140.23,139.8,140.23,10234
9/26/2022 8:55,140.15,140.3,140.1,140.29,12007
9/26/2022 9:00,140.33,140.44,140.05,140.44,14727
9/26/2022 9:05,140.3,140.5,140.25,140.25,14377
9/26/2022 9:10,140.2,140.3324,140.05,140.3324,3990
9/26/2022 9:15,140.26,140.5,140,140.41,10283
9/26/2022 9:20,140.56,140.56,140.1,140.1,12731
9/26/2022 9:25,140.4,140.7547,140.4,140.45,3610
9/26/2022 9:30,140.15,140.26,139.53,140,27056
9/26/2022 9:35,140.12,141.95,139.94,141.775,966154
9/26/2022 9:40,141.8,142.24,141.53,141.99,546182
9/26/2022 9:45,142.0289,142.09,140.77,141.06,503998
9/26/2022 9:50,141.045,141.07,140.83,141.069,488161
9/26/2022 9:55,141.04,141.32,140.55,140.62,474246
9/26/2022 10:00,140.59,141.67,140.46,141.57,470799
9/26/2022 10:05,141.585,142.13,141.02,141.15,445056
9/26/2022 10:10,141.15,141.63,140.7108,140.87,324126
9/26/2022 10:15,140.87,140.87,140.31,140.77,442691
9/26/2022 10:20,140.8,141.515,140.79,141.445,326200
9/26/2022 10:25,141.48,141.72,141.2,141.38,345961
9/26/2022 10:30,141.375,141.38,140.62,140.83,297602
9/26/2022 10:35,140.8325,140.9,140.23,140.3463,325155
9/26/2022 10:40,140.34,140.78,140.3,140.51,265646
9/26/2022 10:45,140.54,140.5939,139.8561,140.4399,269375
9/26/2022 10:50,140.41,140.5,139.63,139.9117,288912
9/26/2022 10:55,139.9358,140.115,139.73,139.94,203918
9/26/2022 11:00,139.9884,140.3,139.7652,140.12,200837
9/26/2022 11:05,140.16,140.39,139.81,140,188021
9/26/2022 11:10,139.95,139.95,139.09,139.1499,298972
9/26/2022 11:15,139.1,139.41,139,139.371,278223
9/26/2022 11:20,139.37,139.44,138.88,138.96,305364
9/26/2022 11:25,138.96,139.27,138.6,138.73,475088
9/26/2022 11:30,138.72,138.8,138.33,138.55,316402
9/26/2022 11:35,138.56,138.84,138.4,138.49,312611
9/26/2022 11:40,138.46,138.65,138.32,138.65,413984
9/26/2022 11:45,138.64,138.9,138.1,138.1,299630
9/26/2022 11:50,138.12,138.38,137.94,138.335,382867
9/26/2022 11:55,138.3046,138.36,138.005,138.357,189061
9/26/2022 12:00,138.36,138.7499,138.26,138.53,272229
9/26/2022 12:05,138.55,138.56,138.044,138.13,132988
9/26/2022 12:10,138.13,138.25,137.86,138.08,295946
9/26/2022 12:15,138.1,138.15,137.9408,138.017,185078
9/26/2022 12:20,138,138.19,137.9187,138.006,190360
9/26/2022 12:25,138.0035,138.05,137.58,137.58,250934
9/26/2022 12:30,137.57,137.58,137.1,137.35,396590
9/26/2022 12:35,137.33,137.39,136.96,137.12,357677
9/26/2022 12:40,137.13,137.29,136.8,136.9201,334155
9/26/2022 12:45,136.92,137.03,136.79,136.86,192194
9/26/2022 12:50,136.87,137.3,136.83,137.25,326014
9/26/2022 12:55,137.26,137.62,137.2599,137.585,271704
9/26/2022 13:00,137.59,137.9,137.59,137.77,220275
9/26/2022 13:05,137.7731,137.81,137.2892,137.35,223586
9/26/2022 13:10,137.36,137.4003,137.15,137.28,173052
9/26/2022 13:15,137.33,137.3519,136.95,137.02,229493
9/26/2022 13:20,137.02,137.35,137.01,137.3,218625
9/26/2022 13:25,137.2994,137.58,137.17,137.21,286952
9/26/2022 13:30,137.217,137.39,136.9,137.3501,252023
9/26/2022 13:35,137.35,137.55,136.75,136.9501,370488
9/26/2022 13:40,136.9699,137.34,136.91,137.1506,209294
9/26/2022 13:45,137.17,137.31,137.03,137.13,202504
9/26/2022 13:50,137.12,137.595,137.12,137.38,210859
9/26/2022 13:55,137.39,137.94,137.355,137.88,270086
9/26/2022 14:00,137.86,137.88,137.26,137.375,210300
9/26/2022 14:05,137.35,137.9984,137.3001,137.975,226279
9/26/2022 14:10,137.96,138.29,137.85,138.18,303903
9/26/2022 14:15,138.2,138.2051,137.83,138.03,148917
9/26/2022 14:20,138.02,138.2625,137.8951,138.0042,131213
9/26/2022 14:25,137.99,138.18,137.74,137.81,143450
9/26/2022 14:30,137.79,137.86,137.5519,137.6,179129
9/26/2022 14:35,137.59,138,137.58,137.7301,159832
9/26/2022 14:40,137.75,137.81,137.29,137.575,260253
9/26/2022 14:45,137.6,137.68,137.26,137.38,242977
9/26/2022 14:50,137.32,138.34,137.2514,138.26,310100
9/26/2022 14:55,138.26,138.49,137.9,138.3217,296913
9/26/2022 15:00,138.34,138.57,138.16,138.19,260274
9/26/2022 15:05,138.1906,138.5,138.1001,138.42,258971
9/26/2022 15:10,138.43,138.6199,138.12,138.54,277353
9/26/2022 15:15,138.54,138.62,138.08,138.2,296065
9/26/2022 15:20,138.23,138.23,137.61,137.93,462444
9/26/2022 15:25,137.93,138.01,137.65,137.92,324131
9/26/2022 15:30,137.9,137.97,137.7,137.71,281122
9/26/2022 15:35,137.745,137.75,137.18,137.37,508350
9/26/2022 15:40,137.38,137.6899,136.93,137.1132,524472
9/26/2022 15:45,137.105,137.54,136.76,137.105,491410
9/26/2022 15:50,137.1,137.4509,136.99,137.2301,440599
9/26/2022 15:55,137.253,137.85,136.75,137.4,677353
9/26/2022 16:00,137.35,137.35,136.19,136.35,1618653
9/26/2022 16:05,136.37,136.56,136.12,136.37,1079217
9/26/2022 16:10,136.3,136.37,136.04,136.04,23242
9/26/2022 16:15,136.04,136.37,136.0392,136.28,40800
9/26/2022 16:20,136.2097,136.37,136.2,136.3,22219
9/26/2022 16:25,136.3,136.37,136.21,136.29,19226
9/26/2022 16:30,136.2,136.2,136.16,136.2,10156
9/26/2022 16:35,136.1254,136.37,136.11,136.11,66199
9/26/2022 16:40,136.1112,136.18,136.1,136.18,4984
9/26/2022 16:45,136.15,136.17,136.15,136.15,5695
9/26/2022 16:50,136.1674,136.1674,136.06,136.13,9666
9/26/2022 16:55,136.1515,136.16,136.07,136.12,5548
9/26/2022 17:00,136.15,136.37,136.1,136.1,11033
9/26/2022 17:05,136.1,136.1,136.07,136.07,571
9/26/2022 17:10,136.15,136.18,136.11,136.18,5977
9/26/2022 17:15,136.1502,136.18,136.06,136.07,7833
9/26/2022 17:20,136.0603,136.08,136.03,136.04,11571
9/26/2022 17:25,136.04,136.05,135.9,136,10985
9/26/2022 17:30,136.08,136.08,135.87,135.9,9859
9/26/2022 17:35,135.87,135.9,135.77,135.9,6810
9/26/2022 17:40,135.79,135.9,135.79,135.9,3704
9/26/2022 17:45,135.805,135.9,135.8,135.88,7147
9/26/2022 17:50,135.9,136,135.83,135.9,3066
9/26/2022 17:55,135.89,135.9,135.89,135.9,1396
9/26/2022 18:00,135.88,135.9,135.844,135.9,3218
9/26/2022 18:05,135.95,136.12,135.86,135.9,8852
9/26/2022 18:10,136.05,136.05,136.05,136.05,207
9/26/2022 18:15,135.87,135.89,135.79,135.88,3447
9/26/2022 18:20,135.88,135.88,135.88,135.88,1756
9/26/2022 18:25,135.88,136,135.88,135.99,6582
9/26/2022 18:30,135.89,136,135.89,135.99,1811
9/26/2022 18:35,136,136.15,136,136.01,3834
9/26/2022 18:40,136.17,136.17,136.1,136.1,3768
9/26/2022 18:45,136,136.1,136,136.01,996
9/26/2022 18:50,136.1,136.1,136.1,136.1,772
9/26/2022 18:55,136.08,136.08,136,136.05,1262
9/26/2022 19:00,136.04,136.04,136.04,136.04,303
9/26/2022 19:05,136.05,136.09,136.05,136.08,1905
9/26/2022 19:10,136.09,136.14,136.01,136.01,1934
9/26/2022 19:15,136.15,136.2,136.02,136.04,3630
9/26/2022 19:20,136.14,136.17,136.1,136.1,1646
9/26/2022 19:25,136.05,136.18,136.05,136.17,2283
9/26/2022 19:30,136.18,136.18,136.1,136.1,957
9/26/2022 19:35,136.15,136.15,136.15,136.15,999
9/26/2022 19:40,136.18,136.25,136.18,136.2,3976
9/26/2022 19:45,136.2,136.2,136.1,136.1,1054
9/26/2022 19:50,136.1,136.15,136.1,136.15,1919
9/26/2022 19:55,136.15,136.3,136.15,136.25,6610
9/26/2022 20:00,136.25,136.38,136.18,136.33,12368
9/27/2022 4:05,138.33,138.49,137.88,138.35,44199
9/27/2022 4:10,138.27,138.27,138,138.01,3195
9/27/2022 4:15,138.01,138.12,137.93,138,2729
9/27/2022 4:20,138.05,138.14,138.05,138.14,2812
9/27/2022 4:25,138,138.2,138,138.2,2343
9/27/2022 4:30,138.37,138.49,138.27,138.27,850
9/27/2022 4:35,138.19,138.19,138.17,138.17,335
9/27/2022 4:40,138,138.01,137.95,137.95,3020
9/27/2022 4:45,137.95,138.18,137.95,138.15,1647
9/27/2022 4:50,138.11,138.11,138,138,2400
9/27/2022 4:55,138.1,138.3,138.1,138.2,2349
9/27/2022 5:00,137.87,137.87,137.8,137.8,968
9/27/2022 5:05,137.8,137.84,137.8,137.82,3645
9/27/2022 5:10,137.6,137.61,137.51,137.51,1735
9/27/2022 5:15,137.54,137.55,137.37,137.55,2661
9/27/2022 5:20,137.58,137.65,137.58,137.65,655
9/27/2022 5:25,137.8,137.8,137.7,137.7,2278
9/27/2022 5:30,137.59,137.59,137.57,137.57,455
9/27/2022 5:35,137.55,137.56,137.35,137.35,2307
9/27/2022 5:40,137.55,137.55,137.55,137.55,750
9/27/2022 5:50,137.71,137.71,137.7,137.7,200
9/27/2022 5:55,137.7,137.71,137.7,137.7,2505
9/27/2022 6:00,137.75,137.75,137.59,137.59,446
9/27/2022 6:05,137.69,137.75,137.69,137.75,1779
9/27/2022 6:10,137.93,137.93,137.69,137.69,942
9/27/2022 6:15,137.68,137.68,137.67,137.67,468
9/27/2022 6:20,138.01,138.01,138,138,310
9/27/2022 6:30,137.95,138.05,137.95,138.05,764
9/27/2022 6:35,138.11,138.33,138.1,138.2,2006
9/27/2022 6:40,138.2,138.2,138.18,138.2,1874
9/27/2022 6:45,138.11,138.19,138,138.19,2238
9/27/2022 6:55,138.33,138.35,138.33,138.35,1329
9/27/2022 7:00,138.2,138.2,138.2,138.2,184
9/27/2022 7:05,138.28,138.29,137.82,138,12680
9/27/2022 7:10,137.98,138.15,137.98,138.01,3433
9/27/2022 7:15,138,138.05,138,138.01,3009
9/27/2022 7:20,138,138.15,137.95,138.1,11938
9/27/2022 7:25,138.13,138.15,138.13,138.15,3316
9/27/2022 7:30,138.2,138.29,138.2,138.29,1358
9/27/2022 7:35,138.25,138.31,138.2,138.2,4609
9/27/2022 7:40,138.2,138.58,138.2,138.58,5137
9/27/2022 7:45,138.4,138.6,138.4,138.6,4832
9/27/2022 7:50,138.53,138.67,138.45,138.67,3351
9/27/2022 7:55,138.7,138.7,138.5,138.55,4725
9/27/2022 8:00,138.62,138.65,138.52,138.52,9797
9/27/2022 8:05,138,138.72,137.7,138.55,64276
9/27/2022 8:10,138.5201,138.7,138.5001,138.62,10740
9/27/2022 8:15,138.6,138.65,138.5,138.65,7235
9/27/2022 8:20,138.68,138.7782,138.68,138.7,8521
9/27/2022 8:25,138.73,138.75,138.6,138.62,9141
9/27/2022 8:30,138.6,138.6,138.38,138.46,17956
9/27/2022 8:35,138.37,138.7,138.37,138.7,11460
9/27/2022 8:40,138.66,138.67,138.57,138.67,4602
9/27/2022 8:45,138.6981,138.73,138.5,138.55,14721
9/27/2022 8:50,138.75,138.82,138.62,138.7,15734
9/27/2022 8:55,138.7799,138.7799,138.48,138.48,23294
9/27/2022 9:00,138.52,138.55,138.26,138.33,16907
9/27/2022 9:05,138.25,138.43,138.25,138.4,18412
9/27/2022 9:10,138.4,138.62,138.18,138.52,16824
9/27/2022 9:15,138.46,138.55,138.38,138.55,3979
9/27/2022 9:20,138.51,138.6,138.5,138.5,12958
9/27/2022 9:25,138.5906,138.5906,138.32,138.32,14053
9/27/2022 9:30,138.33,138.33,137.6,137.9,34966
9/27/2022 9:35,137.92,139.1313,137.61,139.03,1141018
9/27/2022 9:40,139,139.42,138.53,139.37,605498
9/27/2022 9:45,139.33,139.37,138.27,138.41,581423
9/27/2022 9:50,138.385,138.7,137.5,137.6039,620810
9/27/2022 9:55,137.56,137.81,137.07,137.6,597263
9/27/2022 10:00,137.6112,137.7361,137.33,137.64,384459
9/27/2022 10:05,137.7,137.83,136.72,137.3303,554231
9/27/2022 10:10,137.34,137.63,137.17,137.38,335188
9/27/2022 10:15,137.37,137.84,137.15,137.8199,469587
9/27/2022 10:20,137.78,137.97,137.41,137.531,367830
9/27/2022 10:25,137.56,137.86,137.34,137.79,369875
9/27/2022 10:30,137.81,138.38,137.69,137.7,527448
9/27/2022 10:35,137.73,138.23,137.69,138.05,394025
9/27/2022 10:40,138,138.3799,137.8,137.92,319923
9/27/2022 10:45,137.87,138.5,137.64,138.4899,660096
9/27/2022 10:50,138.485,138.75,138.33,138.5,350907
9/27/2022 10:55,138.48,138.5,138.17,138.2,189167
9/27/2022 11:00,138.19,138.5025,138.07,138.41,225646
9/27/2022 11:05,138.411,138.64,137.88,137.9512,276457
9/27/2022 11:10,137.97,138.3077,137.72,138.2999,311664
9/27/2022 11:15,138.33,138.45,137.7701,137.8329,205914
9/27/2022 11:20,137.8255,137.945,137.69,137.84,258143
9/27/2022 11:25,137.81,137.92,137.47,137.74,214964
9/27/2022 11:30,137.75,137.83,137.06,137.2086,271215
9/27/2022 11:35,137.15,137.36,136.95,137.275,312303
9/27/2022 11:40,137.275,137.3,136.94,137.0927,200048
9/27/2022 11:45,137.09,137.13,136.82,136.88,176633
9/27/2022 11:50,136.87,136.8915,136.48,136.58,334016
9/27/2022 11:55,136.59,136.79,136.13,136.2009,280103
9/27/2022 12:00,136.19,136.3,136.04,136.105,321252
9/27/2022 12:05,136.1,136.26,135.7246,136.23,367076
9/27/2022 12:10,136.23,136.235,135.8431,135.96,218732
9/27/2022 12:15,135.99,136.04,135.2702,135.61,376069
9/27/2022 12:20,135.61,135.65,134.86,134.95,470399
