,stock_close,stock_volume,spy_close,spy_volume,overall_sentiment_score,stock_close
2022-09-06 07:10:00,1.400178318254384,-0.4923262370137432,1.3014802787851918,-0.5079226638668098,-0.9906927447852409,161.45
2022-09-06 07:15:00,1.395270052941285,-0.4949524636253576,1.2967656642257275,-0.5920097221428458,-0.9906927447852409,161.35
2022-09-06 07:20:00,1.393797573347355,-0.49876876220383265,1.2944083530008752,-0.6122729814269077,-0.9906927447852409,161.32
2022-09-06 07:25:00,1.3933067468160456,-0.4990471180198102,1.2645490722259378,-0.6150091845407045,-0.9906927447852409,161.31
2022-09-06 07:30:00,1.3879076549716356,-0.4980446336680649,1.2724067789388522,-0.6101684782666787,-0.9906927447852409,161.2
2022-09-06 07:35:00,1.3790727774080578,-0.4988817181871279,1.2621917610010855,-0.6082059040094613,-0.9906927447852409,161.02
2022-09-06 07:40:00,1.3584580630930392,-0.48452622295298053,1.2299751768915315,-0.6090062899543135,-0.9906927447852409,160.6
2022-09-06 07:45:00,1.3545314508425605,-0.4986497550071466,1.2378328836044459,-0.573738120907602,-0.9906927447852409,160.52
2022-09-06 07:50:00,1.3633663284061384,-0.49905115216207074,1.2284036387050419,-0.6080511782381455,-0.9906927447852409,160.7
2022-09-06 07:55:00,1.3722012059697177,-0.4984218259694258,1.2480479015422172,-0.6081488997779239,-0.9906927447852409,160.88
2022-09-06 08:00:00,1.3785819508767467,-0.4957754286465087,1.2747640901637045,-0.5883789015994104,-0.9906927447852409,161.01
2022-09-06 08:05:00,1.3883984815029464,-0.43861364988572443,1.2912652687376607,-0.5608318975468612,-1.6900445791344465,161.21
2022-09-06 08:10:00,1.395760879472596,-0.4925138246288585,1.3234818528472148,-0.5585505649336998,-1.6900445791344465,161.36
2022-09-06 08:15:00,1.3879076549716356,-0.49638861827011144,1.3156241461343003,-0.5996924965320951,-1.6900445791344465,161.2
2022-09-06 08:20:00,1.3780911243454372,-0.49797807032076596,1.2928368069241503,-0.5958813564807351,-1.6900445791344465,161.0
2022-09-06 08:25:00,1.3780911243454372,-0.4913277868042584,1.2849791081014712,-0.6162772378544964,-1.6900445791344465,161.0
2022-09-06 08:30:00,1.376127818220198,-0.49891197425408196,1.258262911589744,-0.577992497942957,-1.6900445791344465,160.96
2022-09-06 08:35:00,1.3714649661727536,-0.49138023065364556,1.2519767509535544,-0.5918864068664587,-1.6900445791344465,160.865
2022-09-06 08:40:00,1.3776002978141277,-0.4949343099851852,1.273978317125342,-0.6144391422253301,-1.6900445791344465,160.99
2022-09-06 08:45:00,1.3869260019090166,-0.4984258601116864,1.2724067789388522,-0.5822364048133358,-0.9207586830771902,161.18
2022-09-06 08:50:00,1.3682745937192389,-0.49363531617728984,1.2779071744269193,-0.5025945132455558,-0.9207586830771902,160.8
2022-09-06 08:55:00,1.3898709610968765,-0.4983451772664755,1.273978317125342,-0.6053347521026371,-0.9207586830771902,161.24
2022-09-06 09:00:00,1.3879076549716356,-0.4936857429555467,1.2590486846281108,-0.6081721668112045,-0.9207586830771902,161.2
2022-09-06 09:05:00,1.3854535223150868,-0.49974099048862386,1.2621917610010855,-0.569406962662421,-0.9207586830771902,161.15
2022-09-06 09:10:00,1.373182859032338,-0.4886652529122991,1.2425475060541502,-0.5525278933690203,-0.9207586830771902,160.9
2022-09-06 09:15:00,1.3594397161556597,-0.49811523115762446,1.2378328836044459,-0.5068395834675986,-0.9857627551917387,160.62
2022-09-06 09:20:00,1.3713177182133598,-0.4985004917435064,1.2566913734032588,-0.5830914682863974,-0.9857627551917387,160.862
2022-09-06 09:25:00,1.3726920325010272,-0.48929256203381377,1.238618656642813,-0.5059182089496874,-0.9857627551917387,160.89
2022-09-06 09:30:00,1.3412791344971915,-0.4428716870417291,1.1513981413233192,-0.4366220037301198,-0.9857627551917387,160.25
2022-09-06 09:35:00,1.346624235423157,0.8078011648567747,1.1553269986248964,1.1816827589027457,-0.9475567380006858,160.3589
2022-09-06 09:40:00,1.3684022086173797,0.4892531895374052,1.1003230674149522,0.7346102044712879,-0.9475567380006858,160.8026
2022-09-06 09:45:00,1.3869260019090166,0.6334172973602208,1.088536511290696,0.8316372233063214,-0.9475567380006858,161.18
2022-09-06 09:50:00,1.3515864916547007,1.5932345434868622,1.0296037385596544,0.6488095291941369,-0.9475567380006858,160.46
2022-09-06 09:55:00,1.3363708691840923,0.4398369639168663,0.9635990242638209,0.6582908452559755,-0.9475567380006858,160.15
2022-09-06 10:00:00,1.3214006599791388,0.290569666134462,1.0374614373823334,0.6814589936451185,-0.9475567380006858,159.845
2022-09-06 10:05:00,1.2396731342507203,0.6874869060782978,0.876378516834567,2.189800266938945,-0.9475567380006858,158.1799
2022-09-06 10:10:00,1.2590656905027755,0.1624997688600884,0.8563413753684526,0.44812322368743907,-0.9475567380006858,158.575
2022-09-06 10:15:00,1.2504762262048523,0.1589356041728974,0.8586986865933003,0.9533040303854949,-0.4849285336548239,158.4
2022-09-06 10:20:00,1.2466575957912611,-0.06463655990647463,0.8614567351243081,0.5001994975760454,-0.4849285336548239,158.3222
2022-09-06 10:25:00,1.2303523384211448,-0.033696705839229166,0.8378679134116113,0.2799479437837033,-0.4849285336548239,157.99
2022-09-06 10:30:00,1.2517032925331275,0.35248366447816754,0.9408195437308875,0.7080997467513889,-0.8134094216214129,158.425
2022-09-06 10:35:00,1.2492491598765771,0.02791674890606584,0.9273907292154681,0.37621645733378967,-0.8134094216214129,158.375
2022-09-06 10:40:00,1.281889124208688,0.02459059861224696,1.0021017768998044,0.5508890562811289,0.02192375253946039,159.04
2022-09-06 10:45:00,1.296599195352047,0.12560552081627935,1.0555420207102313,1.0613317025555893,0.02192375253946039,159.3397
2022-09-06 10:50:00,1.2853249099278587,-0.06441669915327496,1.0438183261134364,0.44118383101150443,0.02192375253946039,159.11
2022-09-06 10:55:00,1.3187011140569338,0.027894561123632845,1.1042519247165294,1.058864233676183,-0.33679889184142076,159.79
2022-09-06 11:00:00,1.3299901242770633,0.10255241486839824,1.1529696874000441,0.828002912707894,0.25862004045034837,160.02
2022-09-06 11:05:00,1.3010313589297766,-0.10925417330809598,1.1376471604933898,0.5364018380089725,0.33970336616657043,159.43
2022-09-06 11:10:00,1.3059396242428756,-0.1310647634397294,1.1828289602847462,0.517627668854868,0.33970336616657043,159.53
2022-09-06 11:15:00,1.2924418946318519,-0.19343865400113702,1.1529696874000441,0.3372092760388881,0.33970336616657043,159.255
2022-09-06 11:20:00,1.2853249099278587,-0.20112571207860444,1.109752312314361,0.1733279271270844,0.33970336616657043,159.11
2022-09-06 11:25:00,1.3032106287287926,-0.17503691407966362,1.129003688632348,0.19500814873793393,-0.970434357513649,159.4744
2022-09-06 11:30:00,1.2812854075751776,-0.13946788176844344,1.0673207181572755,0.18921000404441204,0.04653163574934659,159.0277
2022-09-06 11:35:00,1.3004669084187694,-0.12064457398074316,1.1372542739742106,0.37625833799369474,1.9733274889248542,159.4185
2022-09-06 11:40:00,1.2863065629904777,-0.20569437818867098,1.1160306221635736,0.0556269858705867,1.9733274889248542,159.13
2022-09-06 11:45:00,1.308349582511608,-0.21183837685148016,1.1616131592610859,0.21085648845700472,-0.16197495483999394,159.5791
2022-09-06 11:50:00,1.2971047466792964,-0.3118427464192462,1.1341111976012315,-0.007976939656885767,-0.16197495483999394,159.35
2022-09-06 11:55:00,1.3216460732447934,-0.24234859476797763,1.180471649059894,0.21392890020170605,-0.16197495483999394,159.85
2022-09-06 12:00:00,1.3270402568238904,-0.18093079592231903,1.1741854805334646,-0.1795957404861482,0.42510604141145686,159.9599
2022-09-06 12:05:00,1.3405428947002274,-0.07148048225148824,1.163970470485938,-0.25859778863871213,-0.07826889148593193,160.235
2022-09-06 12:10:00,1.3128210122118407,0.008885682791947513,1.0775357282048066,0.5894413670753951,-0.07826889148593193,159.6702
2022-09-06 12:15:00,1.299313466070192,-0.13399153364975439,1.0713281464504982,-0.02603681088927621,0.37655489816213933,159.395
2022-09-06 12:20:00,1.2833616038026179,-0.14671320126838122,1.0056377397919627,0.39254177123511247,0.0927047180343355,159.07
2022-09-06 12:25:00,1.27976875359343,-0.20612401433941896,0.9691937159881976,0.2977134870450943,0.0927047180343355,158.9968
2022-09-06 12:30:00,1.2848340833965477,-0.24346806924527872,0.9966013814117376,0.5245635714758106,0.27092748745176015,159.1
2022-09-06 12:35:00,1.2779625119582092,-0.25240167728125434,0.9840369109263309,-0.04376512689741831,0.3850828266910582,158.96
2022-09-06 12:40:00,1.2745267262390385,-0.26637392900064993,0.9938511836677064,-0.28140413466034203,0.3850828266910582,158.89
2022-09-06 12:45:00,1.2924566194277918,-0.040153350527230514,1.0538447515785878,0.05785015090054664,-0.2182519919062046,159.2553
2022-09-06 12:50:00,1.2917056548348878,-0.08073077045491661,1.0460970584564029,-0.12537773618406392,-0.2182519919062046,159.24
2022-09-06 12:55:00,1.290233175240958,-0.1320369917245206,1.0445255202699133,-0.15964076939305408,-0.2182519919062046,159.21
2022-09-06 13:00:00,1.2826253640056537,-0.1785809080555519,1.0366835309114228,0.08127074660078397,0.3651441315774067,159.055
2022-09-06 13:05:00,1.2693730476602847,-0.15598971139650314,0.9917374598754832,0.20271884356711997,0.3651441315774067,158.785
2022-09-06 13:10:00,1.2382055629221038,0.001529424379844755,0.8920939223701606,0.16134424163591884,0.3651441315774067,158.15
2022-09-06 13:15:00,1.2367330833281738,-0.12284721565500041,0.8685129593346759,0.3811095144326968,0.3651441315774067,158.12
2022-09-06 13:20:00,1.2455679608917531,-0.16097389415940577,0.8889508459971858,0.48750733092148607,0.3651441315774067,158.3
2022-09-06 13:25:00,1.2421321751725825,-0.26183753602866777,0.8850219886956086,0.10706457969564102,0.3651441315774067,158.23
2022-09-06 13:30:00,1.230838256687141,-0.31334143026903843,0.8724496674232252,-0.23155916926334377,0.9800243239837982,157.9999
2022-09-06 13:35:00,1.2445863078291328,-0.22622614522371184,0.9205545242963284,0.18040692200270253,0.18695220964890627,158.28
2022-09-06 13:40:00,1.2455679608917531,-0.23717884146108995,0.9274535907429294,-0.14803982659935416,-1.0876043377159816,158.3
2022-09-06 13:45:00,1.2369195974100708,-0.26159347042190484,0.8991579973675049,-0.13763131926128425,1.148325419236371,158.1238
2022-09-06 13:50:00,1.2308431649524543,-0.2654823835610696,0.8661634988968003,0.13942204287895124,1.148325419236371,158.0
2022-09-06 13:55:00,1.226710405558824,-0.13146616059465357,0.8803073662459043,-0.076261028928748,1.148325419236371,157.9158
2022-09-06 14:00:00,1.2396780425160336,-0.2393391246416115,0.9384543738288232,0.05009757541145556,1.0405190540810823,158.18
2022-09-06 14:05:00,1.2499853996735415,-0.17100277181911921,0.9494551569147169,0.3845716489848479,-1.134559824492772,158.39
2022-09-06 14:10:00,1.2532641209026918,-0.2154630536725793,0.9549555524027793,0.24284400581115365,0.05711512876747888,158.4568
2022-09-06 14:15:00,1.2686417161286336,-0.11364130301643803,1.0225318048851024,0.5050018132451582,0.05711512876747888,158.7701
2022-09-06 14:20:00,1.2737904864420744,-0.2756786781245957,1.0209602666986128,-0.11587431644060879,0.05711512876747888,158.875
2022-09-06 14:25:00,1.2686368078633203,-0.18879132211698985,1.0131025599856982,-0.1935443269378592,1.0635256721840916,158.77
2022-09-06 14:30:00,1.2623591365278657,-0.2684434439803092,0.9911009859236752,-0.22408114476696359,0.8169420629937438,158.6421
2022-09-06 14:35:00,1.2667029513299592,-0.2338143668157959,0.9714567309767399,0.11641676372277235,1.168401525891593,158.7306
2022-09-06 14:40:00,1.2676551548007,-0.19593175391815348,0.9856005983258483,-0.23610787426969823,-0.5583006882193213,158.75
2022-09-06 14:45:00,1.2578386241745017,-0.3171415922784713,0.9566763896758236,-0.06993588593142083,-0.5583006882193213,158.55
2022-09-06 14:50:00,1.2750175527703496,-0.23587984765319464,0.9730282691632296,-0.08518160948852446,0.26179008732349285,158.9
2022-09-06 14:55:00,1.271336353785524,-0.23958722439063498,0.9502409299530795,0.19021630323379737,0.26179008732349285,158.825
2022-09-06 15:00:00,1.2602927568310507,-0.18883368061072556,0.9410474216993276,-0.023254073708918185,0.26179008732349285,158.6
2022-09-06 15:05:00,1.2568569711118813,-0.23121234505774474,0.919030130282876,0.07049229343355275,0.26179008732349285,158.53
2022-09-06 15:10:00,1.2789441650208282,-0.2552780207130225,1.0060306263111463,0.4768777867672506,0.26179008732349285,158.98
2022-09-06 15:15:00,1.281889124208688,-0.12682689699502747,0.9966013814117376,0.36162337406020645,0.26179008732349285,159.04
2022-09-06 15:20:00,1.2799258180834485,-0.06290792994783134,0.9918867589620378,0.25679026555953655,0.26179008732349285,159.0
2022-09-06 15:25:00,1.2828707772713084,-0.15461810302791804,0.9985658061174107,0.7348196077708132,0.26179008732349285,159.06
2022-09-06 15:30:00,1.2706001139885599,-0.21914622555645638,0.9817424612289402,0.0009587644745230815,1.104917393685849,158.81
2022-09-06 15:35:00,1.2460587874230626,-0.04462318015191374,0.9219531952548626,0.6513351656567444,1.104917393685849,158.31
2022-09-06 15:40:00,1.247040440485683,-0.10325742083779668,0.9188101188818878,0.229942435857069,1.5335011875282325,158.33
2022-09-06 15:45:00,1.2698638741915942,-0.06436627237501816,0.9993515791557733,0.3557030774419615,1.5335011875282325,158.795
2022-09-06 15:50:00,1.2725634201137992,0.10725017353080223,0.9840290601393588,1.1226566221732284,1.5335011875282325,158.85
2022-09-06 15:55:00,1.2573477976431908,0.2738945391005016,0.9345255244174814,0.8037947279311088,1.5335011875282325,158.54
2022-09-06 16:00:00,1.2573477976431908,1.3094427208132133,0.9706709579383774,-0.4278142682817541,0.6328367709157374,158.54
2022-09-06 16:05:00,1.248022093548302,-0.21517461250095038,0.9478836187282274,1.919280287743898,0.05240107159644543,158.35
2022-09-06 16:10:00,1.2573477976431908,-0.4531809375885504,0.9298109019677816,1.5974309064285512,-0.7719447878731076,158.54
2022-09-06 16:15:00,1.248022093548302,-0.4822267618644702,0.9368828356423335,-0.17644654753162095,-0.7719447878731076,158.35
2022-09-06 16:20:00,1.248022093548302,-0.49322181659558406,0.9518124681395647,-0.524183993426611,-0.7719447878731076,158.35
2022-09-06 16:25:00,1.2524395323300916,-0.492717548813016,0.9478836187282274,-0.5329091309068307,-0.7719447878731076,158.44
2022-09-06 16:30:00,1.2460587874230626,-0.4954083217007991,0.9329539862309963,-0.3355662980825529,-0.7719447878731076,158.31
2022-09-06 16:35:00,1.2499853996735415,-0.49927706412866124,0.926667817704567,-0.11546481665487048,-0.7719447878731076,158.39
2022-09-06 16:40:00,1.248022093548302,-0.49675975935808153,0.9313824401542712,-0.6199092217495958,-0.7719447878731076,158.35
2022-09-06 16:45:00,1.2551881609054278,-0.4881589680586008,0.9463120805417378,-0.6184143148613181,-0.7719447878731076,158.496
2022-09-06 16:50:00,1.24073331955835,-0.4906702216157897,0.9463120805417378,-0.6083815701107297,-0.7719447878731076,158.2015
2022-09-06 16:55:00,1.248022093548302,-0.4982100335007472,0.9423832311304005,-0.6039980610406674,-0.7719447878731076,158.35
2022-09-06 17:00:00,1.2524395323300916,-0.49990033910791537,0.9541697793644168,-0.5944539239889712,-0.4162676319441851,158.44
2022-09-06 17:05:00,1.2452881897689057,-0.4994081737521289,0.958098636665994,-0.6129535421503648,-0.4162676319441851,158.2943
2022-09-06 17:10:00,1.2519487057987821,-0.4984339283962075,0.9518124681395647,-0.6210225492920718,-0.4162676319441851,158.43
2022-09-06 17:15:00,1.2647101956128404,-0.4989099571829517,0.94395476931689,-0.621708926773849,0.6838099094317904,158.69
2022-09-06 17:20:00,1.2436831870115217,-0.4994727200282976,0.9486693917665899,-0.6180629826587813,0.6838099094317904,158.2616
2022-09-06 17:25:00,1.2529303588614011,-0.5000899437941609,0.9400259199055483,-0.6103964951928285,0.2227857745099804,158.45
2022-09-06 17:30:00,1.2553844915179515,-0.49945860053038577,0.94395476931689,-0.618843591625345,0.2227857745099804,158.5
2022-09-06 17:40:00,1.2529303588614011,-0.4980648043793676,0.9423832311304005,-0.6153035125117039,0.9325023651376748,158.45
2022-09-06 17:45:00,1.2459900717086798,-0.49943237860569223,0.9423832311304005,-0.62381110323075,-0.357646185719745,158.3086
2022-09-06 17:50:00,1.2455679608917531,-0.49911569843823944,0.9392401468671857,-0.6090795811091473,-0.357646185719745,158.3
2022-09-06 17:55:00,1.2441249308897016,-0.49982772454722557,0.9392480055443978,-0.6215530376508691,-0.08849904054002478,158.2706
2022-09-06 18:00:00,1.2529303588614011,-0.4972398222870863,0.9683136467135253,-0.09705942997826335,-0.08849904054002478,158.45
2022-09-06 18:10:00,1.249494573142232,-0.49980553676479256,0.9557413254411463,-0.5901797699753277,1.1406948722034247,158.38
2022-09-06 18:15:00,1.2529303588614011,-0.49863160136697415,0.9706709579383774,-0.5877565084591547,1.1406948722034247,158.45
2022-09-06 18:20:00,1.2529303588614011,-0.49994471467278134,0.9698851927902503,-0.6205444117581558,0.3751443266231567,158.45
2022-09-06 18:25:00,1.2568569711118813,-0.4991782276432779,0.9635990242638209,-0.6149033195392778,0.3751443266231567,158.53
2022-09-06 18:30:00,1.2529303588614011,-0.5000838925807701,0.9635990242638209,-0.6167169847834995,0.3751443266231567,158.45
2022-09-06 18:35:00,1.2529303588614011,-0.4981374189400574,0.9675278815653982,-0.6232271006954073,0.620796902511432,158.45
2022-09-06 18:50:00,1.249494573142232,-0.49900677659720477,0.9612417130389732,-0.6255433338584896,0.620796902511432,158.38
2022-09-06 18:55:00,1.2455679608917531,-0.4905814704860577,0.9612417130389732,-0.6193659365224942,0.6856158896924361,158.3
2022-09-06 19:00:00,1.2455679608917531,-0.4964067719102839,0.9659563354886731,-0.6233957866866915,0.6856158896924361,158.3
2022-09-06 19:10:00,1.2406596955786526,-0.4960638698181376,0.9345255244174814,-0.6218659792484931,0.06207035721555517,158.2
2022-09-06 19:30:00,1.2504762262048523,-0.4994848224550793,0.943168996278523,-0.620872476927412,-1.0571718877337952,158.4
2022-09-06 19:35:00,1.249494573142232,-0.49804261659693466,0.9392401468671857,-0.6238843943855839,0.8289164973306343,158.38
2022-09-06 19:40:00,1.2455679608917531,-0.4987143012833153,0.9494551569147169,-0.6232503677286879,0.8289164973306343,158.3
2022-09-06 19:45:00,1.249494573142232,-0.49827457977691597,0.956527090589269,-0.623016534044218,-0.23739706525935486,158.38
2022-09-06 19:50:00,1.2431138282352028,-0.49714501994396354,0.943168996278523,-0.6212598730315337,-0.23739706525935486,158.25
2022-09-06 19:55:00,1.241641348641273,-0.49911771550936973,0.9329539862309963,-0.6193298726209092,-0.23739706525935486,158.22
2022-09-06 20:00:00,1.2406596955786526,-0.4974697683959373,0.9368828356423335,-0.6109083699250013,0.38697013214977666,158.2
2022-09-07 04:05:00,1.2627468894876008,-0.49860134530002004,1.0264606542964396,-0.6094541803449647,0.6884117939158273,158.65
2022-09-07 04:15:00,1.2701092874572504,-0.4999709365974749,1.0083879375359939,-0.6166285700570332,0.6884117939158273,158.8
2022-09-07 04:45:00,1.2656918486754607,-0.49949289073960035,0.9973871544501046,-0.6215728146291577,-0.2660123177121958,158.71
2022-09-07 05:40:00,1.2642193690815309,-0.499890253752264,0.9871721365123335,-0.623534225534711,-0.2660123177121958,158.68
2022-09-07 05:55:00,1.2715817670511802,-0.49736891483942375,1.0154598712105505,-0.5319098118274295,-0.5653843934031586,158.83
2022-09-07 06:00:00,1.2789441650208282,-0.5000919608652912,1.0272464273348068,-0.5975926467785222,0.5472873364053639,158.98
2022-09-07 06:05:00,1.2941597874914366,-0.49956752237142044,1.0154598712105505,-0.5985442684396982,0.5472873364053639,159.29
2022-09-07 06:15:00,1.2917056548348878,-0.49928513241318234,1.0099594757224835,-0.6225069860153731,0.5472873364053639,159.24
2022-09-07 06:35:00,1.2799258180834485,-0.4975524683122785,1.018602955473765,-0.6240030562553148,0.5472873364053639,159.0
2022-09-07 06:45:00,1.280416644614758,-0.4996885466392368,1.013888333024061,-0.6240856542234609,0.5472873364053639,159.01
2022-09-07 06:50:00,1.2799258180834485,-0.49892609375199387,1.0005302308230795,-0.6195904633936518,0.5472873364053639,159.0
2022-09-07 07:05:00,1.2652010221441499,-0.4980648043793676,1.0076021644976314,-0.6106524325589149,0.5472873364053639,158.7
2022-09-07 07:10:00,1.2676551548007,-0.496326089065073,0.9981729195982273,-0.6126882979709661,0.5472873364053639,158.75
2022-09-07 07:15:00,1.2637285425502198,-0.4988797011159976,1.013888333024061,-0.6174801434751027,0.5472873364053639,158.67
2022-09-07 07:20:00,1.2701092874572504,-0.49492220755840355,1.013888333024061,-0.5998006882368498,-0.8140488059372938,158.8
2022-09-07 07:25:00,1.2681459813320095,-0.4998478952585283,1.0256748891483172,-0.604179543900256,-0.8140488059372938,158.76
2022-09-07 07:30:00,1.2701092874572504,-0.4957653432908573,1.024103343071592,-0.6133723487494153,-0.8273861384211934,158.8
2022-09-07 07:35:00,1.2676551548007,-0.4962938159269886,1.0107452487608461,-0.61180880411296,-0.8273861384211934,158.75
2022-09-07 07:40:00,1.2411505221099635,-0.49274377073770953,0.9140954964321836,-0.5477756018214607,-0.8273861384211934,158.21
2022-09-07 07:45:00,1.2406596955786526,-0.49987008304096125,0.9596701748524836,-0.5347716569209415,-0.8273861384211934,158.2
2022-09-07 07:50:00,1.2499853996735415,-0.5000919608652912,0.9415974580920379,-0.5868967915794371,-0.8273861384211934,158.39
2022-09-07 07:55:00,1.248022093548302,-0.5000838925807701,0.9541697793644168,-0.6003044195073745,-0.8273861384211934,158.35
2022-09-07 08:00:00,1.2578386241745017,-0.49889180354277923,0.943168996278523,-0.55506283664494,-0.1318565883813981,158.55
2022-09-07 08:05:00,1.255875318049261,-0.4862992284764898,0.9541697793644168,-0.4904188747298254,-0.1318565883813981,158.51
2022-09-07 08:10:00,1.2553844915179515,-0.4897141299000407,0.9023089403079317,-0.5324309933729146,-0.1318565883813981,158.5
2022-09-07 08:15:00,1.2308431649524543,-0.4893369375986798,0.876378516834567,-0.5007133736048205,-0.1318565883813981,158.0
2022-09-07 08:20:00,1.2406596955786526,-0.496963483542239,0.8810931392842668,-0.6077138062555769,-0.1318565883813981,158.2
2022-09-07 08:25:00,1.231535230361602,-0.49853881609498163,0.8755927437962044,-0.6107641143186617,-0.1318565883813981,158.0141
2022-09-07 08:30:00,1.2309756881159082,-0.49824028956770133,0.8716638943848627,-0.6116215044950513,-0.1318565883813981,158.0027
2022-09-07 08:35:00,1.247040440485683,-0.4954022704874083,0.9007374021214422,-0.544290200236029,-0.1318565883813981,158.33
2022-09-07 08:40:00,1.2529303588614011,-0.4996643417856735,0.9345255244174814,-0.5954672032883408,-0.1318565883813981,158.45
2022-09-07 08:45:00,1.2436046547665123,-0.4950391976839593,0.9321682131926338,-0.5975496027669531,-0.1318565883813981,158.26
2022-09-07 08:50:00,1.2455679608917531,-0.23858675711001995,0.9023089403079317,-0.6018982112870946,-0.1318565883813981,158.3
2022-09-07 08:55:00,1.2436046547665123,-0.49675169107356043,0.8708781213465001,-0.5864675148154103,-0.1318565883813981,158.26
2022-09-07 09:00:00,1.2406596955786526,-0.49032530245251316,0.9180243458435253,-0.606089767332592,-0.1318565883813981,158.2
2022-09-07 09:05:00,1.2308431649524543,-0.48512125893641084,0.9164528076570357,-0.5815104733749816,-0.1318565883813981,158.0
2022-09-07 09:10:00,1.2372239098594833,-0.46434542629460707,0.9258820525564398,-0.5995866315306684,-0.1318565883813981,158.13
2022-09-07 09:15:00,1.2308431649524543,-0.4939197232066582,0.9203816570683775,-0.5898668283777039,-0.1318565883813981,158.0
2022-09-07 09:20:00,1.2377147363907928,-0.4714152606062112,0.9518124681395647,-0.5511411781854973,-0.1318565883813981,158.14
2022-09-07 09:25:00,1.2406596955786526,-0.48890326730567124,0.9502409299530795,-0.5831275321879823,0.28679150971025896,158.2
2022-09-07 09:30:00,1.2151367159505364,-0.3682561917906994,0.9408116850536754,-0.5592078586238763,0.28679150971025896,157.68
2022-09-07 09:35:00,1.2774716854268984,0.5935498864703905,0.9981729195982273,1.0175489626798475,0.28679150971025896,158.95
2022-09-07 09:40:00,1.2841174766608352,0.20358145657034254,1.0775435868820187,1.3935465471974369,0.28679150971025896,159.0854
2022-09-07 09:45:00,1.2917056548348878,0.25941196838514713,1.0971799910419775,0.5330525485682321,0.28679150971025896,159.24
2022-09-07 09:50:00,1.3044671446489458,0.048775281464210785,1.1026725199625922,0.17012754669933988,0.28679150971025896,159.5
2022-09-07 09:55:00,1.2720725935824897,0.06858291996348391,1.0571057002195088,0.3758197544163557,-0.27904678394120447,158.84
2022-09-07 10:00:00,1.2411505221099635,-0.019968519726596485,1.0445333710568898,0.14062960190621362,-0.6412411729846315,158.21
2022-09-07 10:05:00,1.2463042006887175,0.2030348302940388,1.0767499630566795,0.5111256964046084,-0.6412411729846315,158.315
2022-09-07 10:10:00,1.2109646904344016,0.06547663042286471,1.0481793475397776,0.12066997740646337,1.0074281114170756,157.595
2022-09-07 10:15:00,1.1842146444780102,0.2184734927251423,0.9966013814117376,0.10274854502209242,1.0074281114170756,157.05
2022-09-07 10:20:00,1.1984584304166248,0.08452181603489493,1.0421760598320378,0.15367775416996596,1.0074281114170756,157.3402
2022-09-07 10:25:00,1.1915770424476584,-0.09617346702828067,1.0366285280611736,0.24767424192020318,1.0074281114170756,157.2
